yearDraft,numberPickOverall,numberRound,numberRoundPick,namePlayer,slugTeam,nameOrganizationFrom,typeOrganizationFrom,idPlayer,idTeam,nameTeam,cityTeam,teamName,PLAYER_PROFILE_FLAG,slugOrganizationTypeFrom,locationOrganizationFrom
1985,13,1,13,Karl Malone,UTH,Louisiana Tech,College/University,252,1610612762,Utah Jazz,Utah,Jazz,1,COL,
1985,14,1,14,Alfredrick Hughes,SAN,Loyola-Chicago,College/University,77076,1610612759,San Antonio Spurs,San Antonio,Spurs,1,COL,
1985,15,1,15,Blair Rasmussen,DEN,Oregon,College/University,78656,1610612743,Denver Nuggets,Denver,Nuggets,1,COL,
1985,16,1,16,Bill Wennington,DAL,St. John's (NY),College/University,82,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1985,17,1,17,Uwe Blab,DAL,Indiana,College/University,76172,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1985,18,1,18,Joe Dumars,DET,McNeese State,College/University,247,1610612765,Detroit Pistons,Detroit,Pistons,1,COL,
1985,19,1,19,Steve Harris,HOU,Tulsa,College/University,76960,1610612745,Houston Rockets,Houston,Rockets,1,COL,
1985,20,1,20,Sam Vincent,BOS,Michigan State,College/University,78417,1610612738,Boston Celtics,Boston,Celtics,1,COL,
1985,21,1,21,Terry Catledge,PHL,South Alabama,College/University,767,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1985,22,1,22,Jerry Reynolds,MIL,Louisiana State,College/University,77946,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1985,23,1,23,A.C. Green,LAL,Oregon State,College/University,920,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1,COL,
1985,24,1,24,Terry Porter,POR,Wisconsin-Stevens Point,College/University,345,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1985,25,2,1,Mike Smrek,POR,Canisius,College/University,1091,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1985,26,2,2,Bill Martin,IND,Georgetown,College/University,77481,1610612754,Indiana Pacers,Indiana,Pacers,1,COL,
1985,27,2,3,Dwayne McClain,IND,Villanova,College/University,77509,1610612754,Indiana Pacers,Indiana,Pacers,1,COL,
1985,28,2,4,Ken Johnson,CHI,Michigan State,College/University,77154,1610612741,Chicago Bulls,Chicago,Bulls,1,COL,
1985,29,2,5,Mike Brittain,SAN,South Carolina,College/University,76260,1610612759,San Antonio Spurs,San Antonio,Spurs,1,COL,
1985,30,2,6,Calvin Duncan,CLE,Virginia Commonwealth,College/University,83344,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,0,COL,
1985,31,2,7,Manute Bol,WAS,Bridgeport,College/University,76195,1610612764,Washington Bullets,Washington,Bullets,1,COL,
1985,32,2,8,Nick Vanos,PHX,Santa Clara,College/University,78407,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1985,33,2,9,Greg Stokes,PHL,Iowa,College/University,78264,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1985,34,2,10,Aubrey Sherrod,CHI,Wichita State,College/University,83307,1610612741,Chicago Bulls,Chicago,Bulls,0,COL,
1985,35,2,11,Tyrone Corbin,SAN,DePaul,College/University,895,1610612759,San Antonio Spurs,San Antonio,Spurs,1,COL,
1985,36,2,12,Yvon Joseph,NJN,Georgia Tech,College/University,77214,1610612751,New Jersey Nets,New Jersey,Nets,1,COL,
1985,37,2,13,Carey Scurry,UTH,Long Island-Brooklyn,College/University,78102,1610612762,Utah Jazz,Utah,Jazz,1,COL,
1985,38,2,14,Fernando Martin,NJN,Real Madrid Baloncesto,Other Team/Club,77472,1610612751,New Jersey Nets,New Jersey,Nets,1,PRO,Spain
1985,39,2,15,George Montgomery,POR,Illinois,College/University,83350,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0,COL,
1985,40,2,16,Mark Acres,DAL,Oral Roberts,College/University,76009,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1985,41,2,17,Lorenzo Charles,ATL,North Carolina State,College/University,76384,1610612737,Atlanta Hawks,Atlanta,Hawks,1,COL,
1985,43,2,19,Barry Stevens,DEN,Iowa State,College/University,78251,1610612743,Denver Nuggets,Denver,Nuggets,1,COL,
1985,44,2,20,Voise Winters,PHL,Bradley,College/University,78601,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1985,45,2,21,Hot Rod Williams,CLE,Tulane,College/University,73,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1,COL,
1985,46,2,22,Adrian Branch,CHI,Maryland,College/University,76237,1610612741,Chicago Bulls,Chicago,Bulls,1,COL,
1985,47,2,23,Gerald Wilkins,NYK,Tennessee-Chattanooga,College/University,786,1610612752,New York Knicks,New York,Knicks,1,COL,
1985,48,3,1,Kenny Patterson,IND,DePaul,College/University,83318,1610612754,Indiana Pacers,Indiana,Pacers,0,COL,
1985,49,3,2,Brad Wright,GOS,California-Los Angeles,College/University,78620,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1985,50,3,3,Leonard Allen,DAL,San Diego State,College/University,83356,1610612742,Dallas Mavericks,Dallas,Mavericks,0,COL,
1985,51,3,4,Charles Bradley,SAC,South Florida,College/University,83285,1610612758,Sacramento Kings,Sacramento,Kings,0,COL,
1985,52,3,5,Anicet Lavodrama,LAC,Houston Baptist,College/University,83340,1610612746,Los Angeles Clippers,Los Angeles,Clippers,0,COL,
1985,53,3,6,Rolando Lamb,SEA,Virginia Commonwealth,College/University,83328,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0,COL,
1985,54,3,7,Sam Mitchell,HOU,Mercer,College/University,417,1610612745,Houston Rockets,Houston,Rockets,1,COL,
1985,55,3,8,Herb Johnson,CLE,Tulsa,College/University,83345,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,0,COL,
1985,56,3,9,Jerry Everett,PHX,Lamar,College/University,83335,1610612756,Phoenix Suns,Phoenix,Suns,0,COL,
1985,57,3,10,Michael Payne,HOU,Iowa,College/University,83326,1610612745,Houston Rockets,Houston,Rockets,0,COL,
1985,58,3,11,Vernon Moore,WAS,Creighton,College/University,83300,1610612764,Washington Bullets,Washington,Bullets,0,COL,
1985,59,3,12,Sedric Toney,ATL,Dayton,College/University,78352,1610612737,Atlanta Hawks,Atlanta,Hawks,1,COL,
1985,60,3,13,Andre Goode,DET,Northwestern,College/University,83278,1610612765,Detroit Pistons,Detroit,Pistons,0,COL,
1985,61,3,14,Perry Young,POR,Virginia Tech,College/University,78635,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1985,62,3,15,Nigel Miguel,NJN,California-Los Angeles,College/University,83323,1610612751,New Jersey Nets,New Jersey,Nets,0,COL,
1985,63,3,16,Harold Keeling,DAL,Santa Clara,College/University,77233,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1985,64,3,17,Richie Johnson,DET,Evansville,College/University,83280,1610612765,Detroit Pistons,Detroit,Pistons,0,COL,
1985,65,3,18,Ken Perry,WAS,Southern Illinois,College/University,83301,1610612764,Washington Bullets,Washington,Bullets,0,COL,
1985,66,3,19,Michael Adams,SAC,Boston College,College/University,149,1610612758,Sacramento Kings,Sacramento,Kings,1,COL,
1985,67,3,20,Steve Black,PHL,La Salle,College/University,83291,1610612755,Philadelphia 76ers,Philadelphia,76ers,0,COL,
1985,68,3,21,Eugene McDowell,MIL,Florida,College/University,83333,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0,COL,
1985,69,3,22,Mike Brown,CHI,George Washington,College/University,1479,1610612741,Chicago Bulls,Chicago,Bulls,1,COL,
1985,70,3,23,Andre Battle,BOS,Loyola-Chicago,College/University,83265,1610612738,Boston Celtics,Boston,Celtics,0,COL,
1985,71,4,1,Luster Goodwin,GOS,Texas-El Paso,College/University,83275,1610612744,Golden State Warriors,Golden State,Warriors,0,COL,
1985,72,4,2,Vince Hamilton,IND,Clemson,College/University,83316,1610612754,Indiana Pacers,Indiana,Pacers,0,COL,
1985,73,4,3,Fred Cofield,NYK,Eastern Michigan,College/University,76411,1610612752,New York Knicks,New York,Knicks,1,COL,
1985,74,4,4,Jim Deines,LAC,Arizona State,College/University,83339,1610612746,Los Angeles Clippers,Los Angeles,Clippers,0,COL,
1985,75,4,5,Alex Stivrins,SEA,Colorado,College/University,78261,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1,COL,
1985,76,4,6,Willie Simmons,SAC,Louisiana Tech,College/University,83288,1610612758,Sacramento Kings,Sacramento,Kings,0,COL,
1985,78,4,8,Granger Hall,PHX,Temple,College/University,83336,1610612756,Phoenix Suns,Phoenix,Suns,0,COL,
1985,79,4,9,Mark Davis,CLE,Old Dominion,College/University,76528,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1,COL,
1985,80,4,10,Craig Beard,CHI,Samford,College/University,83304,1610612741,Chicago Bulls,Chicago,Bulls,0,COL,
1985,81,4,11,Richie Adams,WAS,Nevada-Las Vegas,College/University,83297,1610612764,Washington Bullets,Washington,Bullets,0,COL,
1985,82,4,12,Scott Roth,SAN,Wisconsin,College/University,78022,1610612759,San Antonio Spurs,San Antonio,Spurs,1,COL,
1985,83,4,13,Delaney Rudd,UTH,Wake Forest,College/University,78035,1610612762,Utah Jazz,Utah,Jazz,1,COL,
1985,84,4,14,John Battle,ATL,Rutgers,College/University,174,1610612737,Atlanta Hawks,Atlanta,Hawks,1,COL,
1985,85,4,15,Joe Atkinson,POR,Oklahoma State,College/University,83349,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0,COL,
1985,86,4,16,Bubba Jennings,DAL,Texas Tech,College/University,83360,1610612742,Dallas Mavericks,Dallas,Mavericks,0,COL,
1985,87,4,17,Spud Webb,DET,North Carolina State,College/University,892,1610612765,Detroit Pistons,Detroit,Pistons,1,COL,
1985,88,4,18,Mike Brooks,HOU,Tennessee,College/University,83325,1610612745,Houston Rockets,Houston,Rockets,0,COL,
1985,89,4,19,Pete Williams,DEN,Arizona,College/University,78566,1610612743,Denver Nuggets,Denver,Nuggets,1,COL,
1985,90,4,20,Derrick Gervin,PHL,Texas-San Antonio,College/University,76803,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1985,91,4,21,Cozell McQueen,MIL,North Carolina State,College/University,77565,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1985,92,4,22,Dexter Shouse,LAL,South Alabama,College/University,78140,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1,COL,
1985,93,4,23,Cliff Weber,BOS,Liberty,College/University,83268,1610612738,Boston Celtics,Boston,Celtics,0,COL,
1985,94,5,1,Kelvin Johnson,IND,Richmond,College/University,83317,1610612754,Indiana Pacers,Indiana,Pacers,0,COL,
1985,95,5,2,Greg Cavener,GOS,Missouri,College/University,83273,1610612744,Golden State Warriors,Golden State,Warriors,0,COL,
1985,96,5,3,Mike Schlegel,NYK,Virginia Commonwealth,College/University,83271,1610612752,New York Knicks,New York,Knicks,0,COL,
1985,97,5,4,Lou Stefanovic,SEA,Illinois State,College/University,83329,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0,COL,
1985,98,5,5,Bob Lojewski,SAC,Saint Joseph's,College/University,83287,1610612758,Sacramento Kings,Sacramento,Kings,0,COL,
1985,99,5,6,Wayne Carlander,LAC,Southern California,College/University,83338,1610612746,Los Angeles Clippers,Los Angeles,Clippers,0,COL,
1985,100,5,7,Larry Hampton,ATL,Hampton,College/University,83296,1610612737,Atlanta Hawks,Atlanta,Hawks,0,COL,
1985,101,5,8,Gunther Behnke,CLE,Bayer Giants Leverkusen,Other Team/Club,83343,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,0,PRO,Germany
1985,102,5,9,Shawn Campbell,PHX,Weber State,College/University,83334,1610612756,Phoenix Suns,Phoenix,Suns,0,COL,
1985,103,5,10,Reid Gettys,CHI,Houston,College/University,83305,1610612741,Chicago Bulls,Chicago,Bulls,0,COL,
1985,104,5,11,Dean Shaffer,WAS,Florida State,College/University,83302,1610612764,Washington Bullets,Washington,Bullets,0,COL,
1985,105,5,12,Ray Hall,UTH,Canisius,College/University,83353,1610612762,Utah Jazz,Utah,Jazz,0,COL,
1985,106,5,13,Clayton Olivier,SAN,Southern California,College/University,83309,1610612759,San Antonio Spurs,San Antonio,Spurs,0,COL,
1985,107,5,14,James Anderson,POR,Union (KY),College/University,83348,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0,COL,
1985,108,5,15,Kelly Blaine,NJN,South Alabama,College/University,83322,1610612751,New Jersey Nets,New Jersey,Nets,0,COL,
1985,109,5,16,Tommy Davis,DAL,Minnesota,College/University,83359,1610612742,Dallas Mavericks,Dallas,Mavericks,0,COL,
1985,110,5,17,Mike Lahm,DET,Murray State,College/University,83281,1610612765,Detroit Pistons,Detroit,Pistons,0,COL,
1985,111,5,18,Ivan Daniels,IND,Illinois-Chicago,College/University,83315,1610612754,Indiana Pacers,Indiana,Pacers,0,COL,
1985,112,5,19,Kenny Brown,DEN,Texas A&M,College/University,83311,1610612743,Denver Nuggets,Denver,Nuggets,0,COL,
1985,113,5,20,Carl Wright,PHL,Southern Methodist,College/University,83293,1610612755,Philadelphia 76ers,Philadelphia,76ers,0,COL,
1985,114,5,21,Ray Knight,MIL,Providence,College/University,83332,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0,COL,
1985,115,5,22,Timo Saarelainen,LAL,Brigham Young,College/University,83284,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0,COL,
1985,116,5,23,Albert Butts,BOS,La Salle,College/University,83266,1610612738,Boston Celtics,Boston,Celtics,0,COL,
1985,117,6,1,Gerald Crosby,GOS,Georgia,College/University,83274,1610612744,Golden State Warriors,Golden State,Warriors,0,COL,
1985,118,6,2,Stu Primus,IND,Boston College,College/University,83319,1610612754,Indiana Pacers,Indiana,Pacers,0,COL,
1985,119,6,3,Kent Lockhart,NYK,Texas-El Paso,College/University,83270,1610612752,New York Knicks,New York,Knicks,0,COL,
1985,120,6,4,Charles Valentine,SAC,Arkansas,College/University,83289,1610612758,Sacramento Kings,Sacramento,Kings,0,COL,
1985,121,6,5,Malcolm Thomas,LAC,Missouri,College/University,83342,1610612746,Los Angeles Clippers,Los Angeles,Clippers,0,COL,
1985,122,6,6,Earl Walker,SEA,Mercer,College/University,83330,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0,COL,
1985,123,6,7,Tony Duckett,ATL,Lafayette,College/University,83294,1610612737,Atlanta Hawks,Atlanta,Hawks,0,COL,
1985,124,6,8,Charles Rayne,PHX,Temple,College/University,83337,1610612756,Phoenix Suns,Phoenix,Suns,0,COL,
1985,125,6,9,Ricky Johnson,CLE,Illinois State,College/University,83346,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,0,COL,
1985,126,6,10,Dan Meagher,CHI,Duke,College/University,83306,1610612741,Chicago Bulls,Chicago,Bulls,0,COL,
1985,127,6,11,Matt England,WAS,Houston Baptist,College/University,83298,1610612764,Washington Bullets,Washington,Bullets,0,COL,
1985,128,6,12,Chris Harper,SAN,Oregon,College/University,83308,1610612759,San Antonio Spurs,San Antonio,Spurs,0,COL,
1985,129,6,13,Jim Miller,UTH,Virginia,College/University,83354,1610612762,Utah Jazz,Utah,Jazz,0,COL,
1985,130,6,14,George Almones,NJN,Louisiana-Lafayette,College/University,83321,1610612751,New Jersey Nets,New Jersey,Nets,0,COL,
1985,131,6,15,Curtis Moore,POR,Nebraska,College/University,83351,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0,COL,
1985,132,6,16,Carlton Cooper,DAL,Texas,College/University,83358,1610612742,Dallas Mavericks,Dallas,Mavericks,0,COL,
1985,133,6,17,Vincent Giles,DET,Eastern Michigan,College/University,83277,1610612765,Detroit Pistons,Detroit,Pistons,0,COL,
1985,134,6,18,Sam Potter,HOU,Oral Roberts,College/University,83327,1610612745,Houston Rockets,Houston,Rockets,0,COL,
1985,135,6,19,Joe Carrabino,DEN,Harvard,College/University,83312,1610612743,Denver Nuggets,Denver,Nuggets,0,COL,
1985,136,6,20,Daryl Lloyd,PHL,Drake,College/University,83292,1610612755,Philadelphia 76ers,Philadelphia,76ers,0,COL,
1985,137,6,21,Quentin Anderson,MIL,Texas Tech,College/University,83331,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0,COL,
1985,138,6,22,Tony Neal,LAL,Cal State-Fullerton,College/University,83283,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0,COL,
1985,139,6,23,Ralph Lewis,BOS,La Salle,College/University,77383,1610612738,Boston Celtics,Boston,Celtics,1,COL,
1985,140,7,1,Jeff Acres,IND,Oral Roberts,College/University,83314,1610612754,Indiana Pacers,Indiana,Pacers,0,COL,
1985,141,7,2,Eric Boyd,GOS,North Carolina A&T,College/University,83272,1610612744,Golden State Warriors,Golden State,Warriors,0,COL,
1985,142,7,3,Ken Bantum,NYK,Cornell,College/University,83269,1610612752,New York Knicks,New York,Knicks,0,COL,
1985,143,7,4,Gary Maloncon,LAC,California-Los Angeles,College/University,83341,1610612746,Los Angeles Clippers,Los Angeles,Clippers,0,COL,
1985,144,7,5,Mike Phelps,SEA,Alcorn State,College/University,77852,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1,COL,
1985,145,7,6,Alton Lee Gipson,SAC,Florida State,College/University,83286,1610612758,Sacramento Kings,Sacramento,Kings,0,COL,
1985,146,7,7,Bob Ferry,ATL,Harvard,College/University,83295,1610612737,Atlanta Hawks,Atlanta,Hawks,0,COL,
1985,147,7,8,Buzz Peterson,CLE,North Carolina,College/University,83347,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,0,COL,
1985,148,7,9,Georgi Glouchkov,PHX,BC Cherno More Port Varna,Other Team/Club,76824,1610612756,Phoenix Suns,Phoenix,Suns,1,PRO,Bulgaria
1985,149,7,10,Jeff Adkins,CHI,Maryland,College/University,83303,1610612741,Chicago Bulls,Chicago,Bulls,0,COL,
1985,150,7,11,Keith Gray,WAS,Detroit Mercy,College/University,83299,1610612764,Washington Bullets,Washington,Bullets,0,COL,
1985,151,7,12,Mike Wacker,UTH,Texas-San Antonio,College/University,83355,1610612762,Utah Jazz,Utah,Jazz,0,COL,
1985,152,7,13,Al Young,SAN,Virginia Tech,College/University,83310,1610612759,San Antonio Spurs,San Antonio,Spurs,0,COL,
1985,153,7,14,Mark Owen,POR,College of Idaho,College/University,83352,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0,COL,
1985,154,7,15,Gary McLain,NJN,Villanova,College/University,83324,1610612751,New Jersey Nets,New Jersey,Nets,0,COL,
1985,155,7,16,Ed Catchings,DAL,Nevada-Las Vegas,College/University,83357,1610612742,Dallas Mavericks,Dallas,Mavericks,0,COL,
1985,156,7,17,Frank James,DET,Nevada-Las Vegas,College/University,83279,1610612765,Detroit Pistons,Detroit,Pistons,0,COL,
1985,157,7,18,Don Turney,IND,Marshall,College/University,83320,1610612754,Indiana Pacers,Indiana,Pacers,0,COL,
1985,158,7,19,Eddie Smith,DEN,Arizona,College/University,83313,1610612743,Denver Nuggets,Denver,Nuggets,0,COL,
1985,159,7,20,Jaye Andrews,PHL,Bucknell,College/University,83290,1610612755,Philadelphia 76ers,Philadelphia,76ers,0,COL,
1985,160,7,21,Mario Elie,MIL,American International,College/University,53,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1985,161,7,22,Keith Cleplicki,LAL,William & Mary,College/University,83282,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0,COL,
1985,162,7,23,Chris Remly,BOS,Rutgers,College/University,83267,1610612738,Boston Celtics,Boston,Celtics,0,COL,
1984,1,1,1,Hakeem Olajuwon,HOU,Houston,College/University,165,1610612745,Houston Rockets,Houston,Rockets,1,COL,
1984,2,1,2,Sam Bowie,POR,Kentucky,College/University,76217,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1984,3,1,3,Michael Jordan,CHI,North Carolina,College/University,893,1610612741,Chicago Bulls,Chicago,Bulls,1,COL,
1984,4,1,4,Sam Perkins,DAL,North Carolina,College/University,64,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1984,5,1,5,Charles Barkley,PHL,Auburn,College/University,787,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1984,6,1,6,Mel Turpin,WAS,Kentucky,College/University,78386,1610612764,Washington Bullets,Washington,Bullets,1,COL,
1984,7,1,7,Alvin Robertson,SAN,Arkansas,College/University,926,1610612759,San Antonio Spurs,San Antonio,Spurs,1,COL,
1984,8,1,8,Lancaster Gordon,LAC,Louisville,College/University,76834,1610612746,Los Angeles Clippers,Los Angeles,Clippers,1,COL,
1984,9,1,9,Otis Thorpe,KCK,Providence,College/University,901,1610612758,Kansas City Kings,Kansas City,Kings,1,COL,
1984,10,1,10,Leon Wood,PHL,Cal State-Fullerton,College/University,78611,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1984,11,1,11,Kevin Willis,ATL,Michigan State,College/University,788,1610612737,Atlanta Hawks,Atlanta,Hawks,1,COL,
1984,12,1,12,Tim McCormick,CLE,Michigan,College/University,77516,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1,COL,
1984,13,1,13,Jay Humphries,PHX,Colorado,College/University,77081,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1984,14,1,14,Michael Cage,LAC,San Diego State,College/University,262,1610612746,Los Angeles Clippers,Los Angeles,Clippers,1,COL,
1984,15,1,15,Terence Stansbury,DAL,Temple,College/University,78241,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1984,16,1,16,John Stockton,UTH,Gonzaga,College/University,304,1610612762,Utah Jazz,Utah,Jazz,1,COL,
1984,17,1,17,Jeff Turner,NJN,Vanderbilt,College/University,78381,1610612751,New Jersey Nets,New Jersey,Nets,1,COL,
1984,18,1,18,Vern Fleming,IND,Georgia,College/University,313,1610612754,Indiana Pacers,Indiana,Pacers,1,COL,
1984,19,1,19,Bernard Thompson,POR,Fresno State,College/University,78323,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1984,20,1,20,Tony Campbell,DET,Ohio State,College/University,76338,1610612765,Detroit Pistons,Detroit,Pistons,1,COL,
1984,21,1,21,Kenny Fields,MIL,California-Los Angeles,College/University,76713,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1984,22,1,22,Tom Sewell,PHL,Lamar,College/University,78116,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1984,23,1,23,Earl Jones,LAL,District of Columbia,College/University,77183,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1,COL,
1984,24,1,24,Michael Young,BOS,Houston,College/University,78634,1610612738,Boston Celtics,Boston,Celtics,1,COL,
1984,25,2,1,Devin Durrant,IND,Brigham Young,College/University,76621,1610612754,Indiana Pacers,Indiana,Pacers,1,COL,
1984,26,2,2,Victor Fleming,POR,Xavier,College/University,83247,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0,COL,
1984,27,2,3,Ron Anderson,CLE,Fresno State,College/University,76046,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1,COL,
1984,28,2,4,Cory Blackwell,SEA,Wisconsin,College/University,76177,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1,COL,
1984,29,2,5,Stuart Gray,IND,California-Los Angeles,College/University,76861,1610612754,Indiana Pacers,Indiana,Pacers,1,COL,
1984,30,2,6,Steve Burtt,GOS,Iona,College/University,76316,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1984,31,2,7,Jay Murphy,GOS,Boston College,College/University,77670,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1984,32,2,8,Eric Turner,DET,Michigan,College/University,83123,1610612765,Detroit Pistons,Detroit,Pistons,0,COL,
1984,33,2,9,Steve Colter,POR,New Mexico State,College/University,306,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1984,34,2,10,Tony Costner,WAS,Saint Joseph's,College/University,83154,1610612764,Washington Bullets,Washington,Bullets,0,COL,
1984,35,2,11,Othell Wilson,GOS,Virginia,College/University,78578,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1984,36,2,12,Charles Jones,PHX,Louisville,College/University,77178,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1984,37,2,13,Ben Coleman,CHI,Maryland,College/University,76412,1610612741,Chicago Bulls,Chicago,Bulls,1,COL,
1984,38,2,14,Charlie Sitton,DAL,Oregon State,College/University,78164,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1984,39,2,15,Danny Young,SEA,Wake Forest,College/University,78633,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1,COL,
1984,40,2,16,Anthony Teachey,DAL,Wake Forest,College/University,83261,1610612742,Dallas Mavericks,Dallas,Mavericks,0,COL,
1984,41,2,17,Tom Sluby,DAL,Notre Dame,College/University,78174,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1984,42,2,18,Willie White,DEN,Tennessee-Chattanooga,College/University,78515,1610612743,Denver Nuggets,Denver,Nuggets,1,COL,
1984,43,2,19,Greg Wiltjer,CHI,Victoria (CAN),College/University,83171,1610612741,Chicago Bulls,Chicago,Bulls,0,COL,
1984,44,2,20,Fred Reynolds,WAS,Texas-El Paso,College/University,83160,1610612764,Washington Bullets,Washington,Bullets,0,COL,
1984,45,2,21,Gary Plummer,GOS,Boston University,College/University,77865,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1984,46,2,22,Jerome Kersey,POR,Longwood,College/University,760,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1984,47,2,23,Ronnie Williams,BOS,Florida,College/University,83102,1610612738,Boston Celtics,Boston,Celtics,0,COL,
1984,48,3,1,James Banks,PHL,Georgia,College/University,83137,1610612755,Philadelphia 76ers,Philadelphia,76ers,0,COL,
1984,49,3,2,Tim Dillon,CHI,Northern Illinois,College/University,83163,1610612741,Chicago Bulls,Chicago,Bulls,0,COL,
1984,50,3,3,Ben McDonald,CLE,California-Irvine,College/University,77524,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1,COL,
1984,51,3,4,Jim Petersen,HOU,Minnesota,College/University,77839,1610612745,Houston Rockets,Houston,Rockets,1,COL,
1984,52,3,5,Terry Williams,SEA,Alabama,College/University,83211,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0,COL,
1984,53,3,6,Ricky Ross,WAS,Tulsa,College/University,83161,1610612764,Washington Bullets,Washington,Bullets,0,COL,
1984,54,3,7,Roosevelt Chapman,KCK,Dayton,College/University,83130,1610612758,Kansas City Kings,Kansas City,Kings,0,COL,
1984,55,3,8,Lewis Jackson,GOS,Alabama State,College/University,83112,1610612744,Golden State Warriors,Golden State,Warriors,0,COL,
1984,56,3,9,Jeff Allen,KCK,St. John's (NY),College/University,83129,1610612758,Kansas City Kings,Kansas City,Kings,0,COL,
1984,57,3,10,Joe Binion,SAN,North Carolina A&T,College/University,76167,1610612759,San Antonio Spurs,San Antonio,Spurs,1,COL,
1984,58,3,11,Bobby Parks,ATL,Memphis,College/University,83152,1610612737,Atlanta Hawks,Atlanta,Hawks,0,COL,
1984,59,3,12,Murray Jarman,PHX,Clemson,College/University,83225,1610612756,Phoenix Suns,Phoenix,Suns,0,COL,
1984,60,3,13,Leonard Mitchell,CLE,Louisiana State,College/University,83239,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,0,COL,
1984,61,3,14,Jeff Cross,DAL,Maine,College/University,76476,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1984,62,3,15,David Pope,UTH,Norfolk State,College/University,77870,1610612762,Utah Jazz,Utah,Jazz,1,COL,
1984,63,3,16,Yommy Sangodeyi,NJN,Sam Houston State,College/University,83195,1610612751,New Jersey Nets,New Jersey,Nets,0,COL,
